X_dataobs_,State,Account_Length,Area_Code,Int_l_Plan,VMail_Plan,VMail_Message,Day_Mins,Day_Calls,Eve_Mins,Eve_Calls,Night_Mins,Night_Calls,Intl_Mins,Intl_Calls,CustServ_Calls,Churn_,Assignments
4028,IN,158,408,no,no,0,119.8,123,262.2,122,219.8,111,12.4,5,1,False,6
4029,NH,106,510,no,no,0,170.6,116,259.1,115,214.2,111,9.6,13,1,False,6
4030,IA,52,510,no,yes,24,229.1,86,168.7,124,245.4,75,14.6,2,1,False,3
4031,WA,112,408,no,no,0,135.1,112,226.3,85,115.2,108,11.1,6,1,False,4
4032,ND,148,408,yes,no,0,136.8,112,197.5,134,93.2,90,10.3,5,2,False,4
4033,AL,12,408,no,no,0,239.7,112,221.1,122,207.3,109,11.1,3,2,False,0
4034,TX,109,510,yes,no,0,159.6,136,151,126,142.1,53,7.3,4,4,True,4
4035,CT,142,510,no,yes,38,231.2,125,174.8,121,171.2,87,12.4,2,4,False,2
4036,OR,60,510,no,no,0,203.7,95,212.6,122,177.1,103,7.9,1,3,False,5
4037,AK,141,408,no,yes,43,157.8,122,132.3,108,137.1,81,5.6,2,2,False,4
4038,IN,168,415,no,no,0,160.6,110,185.2,120,120.2,104,9.1,4,1,True,2
4039,NY,138,415,yes,no,0,261.1,96,170.9,120,71.1,89,0,0,3,True,5
4040,WY,88,415,no,no,0,138.7,92,205.8,73,247.9,119,9.8,5,1,False,1
4041,WI,119,415,no,no,0,226.6,126,143.6,107,94.9,123,12.1,5,1,False,5
4042,DE,31,408,no,no,0,229.1,120,172.4,79,243.6,102,11,4,3,False,3
4043,TN,102,408,no,no,0,157.4,83,47.3,102,160.4,92,11.4,5,0,False,3
4044,DC,149,415,no,yes,25,185.6,109,167.3,89,171.6,100,10.7,3,1,True,2
4045,TX,138,415,no,no,0,217.2,73,190.8,127,133.5,97,5.2,3,4,False,5
4046,DC,118,415,no,no,0,183.1,128,241,93,211.1,108,12.5,4,0,False,6
4047,TN,222,408,no,yes,34,218.5,89,160.7,76,181.6,76,4.9,5,4,False,2
4048,MI,130,415,no,no,0,143.8,76,274.8,103,194.7,105,12.3,1,0,False,6
4049,WA,60,415,no,yes,31,223.6,83,235.6,77,153,119,4.7,8,4,False,5
4050,ME,90,415,no,no,0,189.1,104,313.9,124,227.9,128,8.2,2,1,False,6
4051,DE,140,415,no,no,0,143,100,193.4,89,59.5,81,12.3,8,4,True,5
4052,CO,101,415,no,yes,39,147.2,105,168.8,96,165.3,118,13,4,1,False,4
4053,NJ,134,415,no,yes,32,224,75,97.5,103,211.6,80,10.7,5,2,False,3
4054,OK,88,408,yes,no,0,132.9,132,208.2,82,260.5,42,14.4,11,2,True,1
4055,VA,118,408,no,no,0,160.3,110,53.2,92,130.7,119,10.5,4,0,False,3
4056,TN,93,415,no,yes,21,213.8,103,257.7,72,218.4,114,7.2,6,1,False,0
4057,HI,232,415,no,no,0,248.2,128,211.2,96,147.1,117,10,6,2,False,2
4058,PA,137,415,no,yes,25,174.6,88,243.8,118,259.7,103,12.2,3,3,False,1
4059,WY,3,415,no,yes,23,205.5,102,209.5,83,182.3,99,6.4,4,0,False,5
4060,RI,137,415,no,no,0,209.1,104,189.4,96,214.4,83,14.8,4,3,False,2
4061,RI,42,415,no,no,0,251.1,81,178.3,106,184.6,90,12.7,5,0,False,5
4062,MD,58,408,no,no,0,187.6,113,217.4,115,139.7,92,9.8,5,3,False,5
4063,IL,233,408,no,no,0,137.3,94,232.4,87,206,105,9.8,4,1,False,2
4064,KY,55,415,no,yes,37,197.5,89,228.7,141,313.4,121,19.7,2,1,False,1
4065,OH,69,510,no,no,0,221.6,88,231.8,87,211.7,116,8.6,9,1,False,0
4066,VA,100,415,no,no,0,200.7,151,290.8,127,186.7,105,10.2,9,1,False,6
4067,MT,111,415,no,no,0,226.3,82,178.9,101,181.5,90,8.9,4,0,False,5
4068,PA,86,510,no,no,0,212.8,79,90.9,145,152.3,67,11.9,3,2,False,3
4069,NE,105,510,no,no,0,213.3,99,153.1,79,227.9,98,10.8,5,1,False,3
4070,GA,111,408,yes,no,0,177.1,102,249.1,102,153.3,66,8.8,4,2,False,6
4071,ME,75,408,no,no,0,229.2,59,142.8,107,291.6,109,8.5,5,0,False,3
4072,OH,95,510,no,yes,24,129.4,120,159.8,68,214.4,83,12.6,4,4,True,4
4073,ID,137,510,no,no,0,203.1,97,132,76,250.9,94,9.2,4,4,False,3
4074,KS,116,408,yes,no,0,232.2,98,244.7,91,151.3,69,10.6,1,7,True,5
4075,TN,125,415,no,no,0,138.5,96,159.7,117,212.7,91,7.7,3,2,False,4
4076,WA,65,415,no,no,0,189.3,74,205.3,90,228.2,78,8.5,13,3,False,1
4077,IN,55,415,no,yes,33,141,99,250.9,109,284.6,89,11.7,3,0,False,1
4078,MA,86,408,no,no,0,118.6,106,223.5,115,94.7,12,13.3,1,2,False,4
4079,VT,100,510,no,no,0,254.2,97,262,88,256.3,82,13.6,6,0,True,0
4080,IL,70,408,no,no,0,176.5,85,119.2,93,227.7,90,8.7,5,1,False,3
4081,ID,67,415,no,no,0,234.3,111,206.4,87,157.3,101,5.8,10,3,False,5
4082,DE,50,510,no,yes,39,147.3,75,244.8,74,216.9,101,13.2,3,2,False,6
4083,AK,42,415,no,no,0,171,129,183.9,96,130.2,90,4.6,6,0,False,5
4084,RI,76,510,no,yes,40,177.9,85,119.3,95,140.5,83,10.3,1,2,False,3
4085,MO,103,415,no,yes,34,240.6,92,204.2,99,297,82,12.7,9,5,False,0
4086,NE,90,415,no,no,0,114.4,108,232.8,150,198.1,78,8.9,3,0,False,4
4087,FL,66,510,no,no,0,113.9,112,271.8,106,216.7,95,15.6,3,2,False,6
4088,MI,22,408,no,no,0,180,65,207,106,182.8,111,8.3,6,1,False,5
4089,IA,67,408,no,no,0,177.4,102,215.2,123,132.4,120,6.6,4,4,True,5
4090,PA,147,510,no,yes,35,110.8,123,199.2,81,212.9,77,8.9,4,2,False,4
4091,AR,57,415,no,yes,26,138.7,99,134.5,105,261.7,95,13,5,2,False,1
4092,KY,7,510,no,yes,33,211.8,99,170.9,110,244.2,125,11.2,4,2,False,3
4093,MN,85,415,no,no,0,234.5,113,237.3,116,122.7,110,12.9,3,4,False,5
4094,TX,92,510,no,no,0,240.2,86,107.6,79,156.6,121,7.5,4,1,False,3
4095,HI,92,510,no,no,0,222.4,105,164,129,233.3,113,9.9,8,1,False,3
4096,WY,116,415,no,yes,42,280.4,95,174.4,101,190,65,9.9,1,3,False,0
4097,WI,133,415,no,no,0,113.3,137,160.2,103,228.8,98,10.1,7,2,False,4
4098,NV,134,408,no,no,0,107,146,220,116,149.8,108,7.2,3,2,False,4
4099,DC,19,415,no,no,0,184.5,131,201.3,87,188.9,114,13.1,10,1,False,5
4100,IL,66,415,no,yes,31,163.2,106,267.9,108,172.6,100,9.7,5,1,False,6
4101,MS,65,510,no,no,0,193.8,113,151.7,106,208.9,94,12.6,3,3,False,3
4102,WV,104,415,no,no,0,185.1,91,227.3,115,198.5,79,12.7,10,2,False,6
4103,WY,140,408,no,no,0,151.5,106,175.7,125,214.1,87,12.4,9,3,False,2
4104,MA,102,510,no,no,0,143.7,82,170.9,83,310.9,112,9.8,1,2,False,1
4105,OR,101,415,yes,no,0,169.5,117,212,111,204,120,9.7,1,0,True,1
4106,ME,62,510,no,no,0,211.3,100,228.4,91,217.1,77,6.3,5,0,False,0
4107,AR,115,415,no,yes,37,184.1,67,159.4,104,193.3,121,13.3,3,0,False,3
4108,LA,111,408,no,yes,33,154,122,207.3,123,186.2,105,10.8,8,1,False,4
4109,MD,119,415,no,no,0,209.4,125,286.3,91,208.6,73,8.1,4,2,False,6
4110,NJ,121,415,no,no,0,166.3,114,138.8,130,215.3,108,10.4,10,2,False,3
4111,MT,108,415,no,no,0,108.6,128,325.2,97,173.6,67,9.3,6,0,False,6
4112,MD,63,415,no,yes,25,230.3,82,165.6,96,227.7,125,9,2,1,False,3
4113,CT,59,415,no,yes,46,200.1,44,126,78,146.3,123,10.6,5,1,False,3
4114,OH,82,415,no,no,0,179.2,95,228.9,95,187.7,100,13.2,2,1,False,6
4115,NJ,126,415,no,no,0,261.6,83,192.9,133,246.9,50,7.3,3,4,False,0
4116,NV,110,510,no,no,0,129.5,94,92.6,96,154.3,110,9.9,5,3,False,4
4117,KS,85,408,no,no,0,164,111,229.4,108,220.7,105,9.3,2,1,False,1
4118,TX,46,415,no,no,0,230.7,117,186.2,84,182.2,109,9.2,4,2,False,5
4119,MN,44,408,no,no,0,207.2,90,178.6,76,182,74,0,0,0,False,5
4120,MT,171,408,no,no,0,171.9,99,249.2,95,174.9,81,12.5,4,1,False,2
4121,AK,88,415,no,yes,37,181.7,88,237.4,106,209.1,111,9.5,5,2,False,6
4122,HI,169,408,no,no,0,240.7,119,141.1,102,120.6,56,7.7,2,2,False,2
4123,TX,48,510,no,no,0,198.2,108,181,70,238.9,86,12.1,2,1,False,3
4124,ID,65,408,no,no,0,96,95,117,82,172.9,114,6.7,3,3,False,4
4125,WY,81,415,no,no,0,165.2,109,170.6,96,205,74,9.9,4,0,False,3
4126,KY,53,510,no,no,0,171.5,75,224.5,111,187.4,84,9.7,6,1,False,6
4127,AR,72,415,no,yes,27,111.7,68,252.8,106,255.5,109,7.8,4,1,False,1
4128,OR,100,510,no,no,0,152.7,98,212.4,73,264.5,90,7.9,3,2,False,1
4129,MN,82,415,no,no,0,194.7,105,210.9,100,236.9,143,11.6,3,3,False,1
4130,HI,71,415,no,no,0,119.9,108,240.7,82,151.1,124,8.1,7,3,False,6
4131,LA,103,415,no,no,0,222.9,129,205,87,141.3,99,9.9,2,1,False,5
4132,RI,87,415,no,no,0,210.7,46,215.6,116,170.4,79,13.2,3,1,False,5
4133,MD,116,408,no,no,0,254.6,107,249.4,89,229.6,77,9,18,2,True,0
4134,MS,140,415,no,no,0,265,100,147.6,89,247.7,94,10.7,3,1,False,3
4135,TN,93,408,no,no,0,172.3,135,318.7,95,131.5,104,11.5,4,3,False,6
4136,ID,90,415,no,no,0,259.1,140,124,119,188.3,79,12.8,3,0,False,3
4137,GA,130,415,no,no,0,211.4,91,191,62,207.3,109,11.6,3,1,False,2
4138,KS,121,408,yes,no,0,175.9,87,225.3,114,156.2,113,10.4,3,2,False,5
4139,HI,47,510,yes,no,0,135,108,176.3,111,144.6,96,10.5,1,1,True,4
4140,WV,94,415,yes,yes,39,115.5,90,122.5,99,197.7,110,7,3,0,False,4
4141,MS,76,408,no,no,0,193,82,200.8,109,135.9,79,14.4,3,0,False,5
4142,MS,69,510,no,no,0,167.4,105,121.5,142,209.3,83,16,2,1,False,3
4143,SC,117,415,no,yes,35,190.7,100,209.7,107,202.5,101,12.4,5,1,False,2
4144,KS,70,415,no,no,0,325.5,128,300.3,105,199.8,93,5.7,7,1,True,0
4145,ID,130,415,no,no,0,139,98,120.2,116,160.4,113,14.5,2,3,False,4
4146,AK,109,415,no,yes,40,155.9,110,161.2,99,229.2,81,11.5,13,0,False,1
4147,MS,115,415,no,no,0,182.1,97,231.1,76,246.2,103,15,2,0,False,1
4148,NY,114,408,no,no,0,139.8,152,215.9,76,96.9,111,7.9,10,2,False,5
4149,OH,135,510,no,no,0,112.7,123,280,90,251.9,110,10.4,2,0,False,6
4150,DE,79,415,no,yes,31,173.2,98,149.5,123,245.7,91,11.5,7,1,False,3
4151,RI,123,408,no,no,0,225.6,102,225.8,56,186.7,128,6.7,2,1,False,0
4152,NE,112,415,yes,no,0,195.7,123,141.9,124,136.4,72,7.9,6,1,False,5
4153,HI,57,415,no,no,0,214,100,209.9,80,105.1,112,11.3,1,0,False,5
4154,NM,143,415,no,no,0,271.7,67,189.1,155,101.1,55,17.2,5,1,False,5
4155,UT,107,510,no,no,0,257.7,98,156.5,84,104.4,123,9.8,3,1,False,5
4156,MD,103,415,yes,no,0,133.2,90,236.8,70,214.1,120,12.5,2,1,True,6
4157,IA,157,415,no,no,0,248.7,113,251.8,79,262.7,46,7.5,3,5,True,0
4158,KY,120,408,no,no,0,180.8,93,190.1,82,192.3,66,10.5,7,2,False,2
4159,VT,81,415,yes,yes,32,229,80,221,113,291.4,91,12.4,5,1,False,0
4160,NM,136,408,no,no,0,276.3,94,226,125,221.4,87,7.2,1,1,True,0
4161,VT,83,510,no,yes,37,133.1,117,171.4,89,218.1,92,10.9,4,3,False,4
4162,PA,137,415,no,no,0,248.3,63,250.4,108,159.1,94,9.6,4,1,False,5
4163,VT,93,415,no,yes,37,230.4,95,155.5,89,179,90,10.4,9,3,False,3
4164,OR,103,408,no,no,0,185.8,118,86.8,84,208.4,115,10.7,9,1,False,3
4165,CA,96,415,no,no,0,183.9,88,109.2,86,190.2,78,16.6,7,2,False,3
4166,NY,77,415,yes,no,0,132.9,86,168.1,121,196.3,102,7.8,3,0,False,4
4167,MO,128,510,no,no,0,221,109,219,107,229.4,113,8.6,5,3,False,0
4168,NM,116,510,no,no,0,179,81,200,116,168.6,74,15.8,7,1,False,5
4169,MN,96,408,yes,no,0,188.8,119,216.9,100,208.5,116,5.8,3,3,False,0
4170,CT,60,415,yes,yes,45,135.6,101,94.9,73,154,118,9.8,3,4,True,4
4171,IA,105,408,yes,yes,31,172.5,103,113.6,102,261.6,104,10.8,4,2,False,3
4172,AL,123,415,no,no,0,132.6,100,198.8,102,168.9,105,0,0,1,False,4
4173,GA,84,408,no,no,0,127.7,81,188.4,84,260,125,4.7,6,1,False,1
4174,NJ,107,510,no,no,0,156.3,75,215.3,93,118.2,115,8.8,2,1,False,5
4175,CA,86,415,no,no,0,234.6,102,268.3,109,195.6,102,11.6,4,1,True,0
4176,VT,115,415,no,no,0,202.1,95,231.6,89,214.6,165,13.1,7,1,False,0
4177,TN,128,510,no,yes,40,272.2,112,239.9,111,257.3,124,11.6,2,1,False,0
4178,SD,97,415,no,no,0,245.2,109,165.5,152,159.2,96,9.1,8,1,False,5
4179,CO,90,415,no,no,0,207.6,82,193.3,105,149.7,68,11.2,6,1,False,5
4180,KY,22,415,no,no,0,222.9,97,172.6,91,187.6,99,10.1,3,1,False,3
4181,IA,121,415,no,no,0,273.8,96,263.1,106,201.5,83,10.8,3,1,True,0
4182,CT,169,510,no,no,0,192.8,98,273.2,125,266.3,102,11.4,6,2,False,0
4183,MA,83,510,no,no,0,268.7,81,145.5,100,185.6,86,9.4,6,0,False,3
4184,NV,87,408,no,yes,48,178.8,91,246.8,106,262.4,119,9,8,1,False,1
4185,VA,126,415,no,yes,24,197.3,82,167.6,51,222,89,7.4,3,1,False,2
4186,NY,61,415,no,yes,36,233.9,97,175.6,133,177,83,9.5,4,1,False,5
4187,MO,90,408,yes,no,0,207.1,87,208.5,87,146,95,4.4,5,2,False,5
4188,FL,131,408,no,no,0,136.8,84,179.4,81,235.2,151,5,3,2,False,1
4189,SC,89,415,no,no,0,159.4,126,207,108,141.6,121,11.1,4,1,False,5
4190,IL,71,415,no,no,0,112.1,122,157.9,86,271.6,104,11.1,5,0,False,1
4191,NE,166,415,no,no,0,238.6,117,242.8,73,203.3,130,10,8,4,False,2
4192,AK,146,510,yes,no,0,163.5,85,224.8,149,253.1,116,9.8,4,1,False,1
4193,TN,90,408,yes,no,0,127.2,94,221.1,108,110.7,106,11.2,3,2,False,4
4194,NM,59,408,no,no,0,145.8,95,228.3,81,247.5,87,9.6,5,0,False,1
4195,NV,25,415,no,no,0,250.1,108,221.9,97,208.5,84,11.1,3,2,False,0
4196,UT,124,510,no,no,0,234.2,110,199,121,246.4,135,7.1,4,0,False,0
4197,WV,105,510,no,no,0,101.5,83,193.8,83,214.3,113,11.7,4,3,False,4
4198,IL,143,415,no,yes,26,119.6,133,247,136,227.3,54,13,3,1,False,6
4199,MN,162,408,no,no,0,221.9,66,112.7,109,176.5,141,10.7,6,1,False,2
4200,HI,56,415,no,no,0,158.2,85,197.9,91,159.9,133,7.7,7,1,False,5
4201,DC,105,510,no,no,0,193.2,139,260.3,104,226.4,133,7.8,2,1,False,6
4202,ID,73,510,no,yes,33,217.7,108,245.7,106,242.9,100,8.8,6,1,False,0
4203,NC,54,408,no,no,0,199.8,94,308,112,162.6,99,10.1,4,0,False,6
4204,AL,98,510,no,no,0,171.9,77,235.3,90,140.3,125,14.6,4,2,False,5
4205,OR,100,415,no,yes,31,67.7,67,147.1,116,288.3,103,12.3,2,6,True,1
4206,IL,107,408,no,no,0,228.2,90,214.2,123,183.1,79,10.5,4,4,False,0
4207,WV,167,510,no,no,0,191.5,93,163.8,76,189.1,103,14.1,9,1,False,2
4208,MN,49,415,no,no,0,171.5,86,188.8,85,155.1,82,8.5,2,2,False,5
4209,LA,34,408,no,no,0,151.1,92,211.7,86,205.8,72,9.8,4,0,False,1
4210,VT,109,415,no,no,0,134.3,99,203.9,103,297.7,91,7.6,2,3,False,1
4211,IL,109,510,no,no,0,117.8,64,216.2,84,148.4,59,10.9,5,1,False,4
4212,KS,39,408,no,no,0,181.2,71,344.9,108,213.6,145,12.1,2,3,False,6
4213,UT,90,415,no,no,0,152.3,91,165,120,294.3,73,9,3,2,False,1
4214,KY,114,408,no,no,0,204.4,91,239.6,136,235,64,11.5,3,2,False,0
4215,MT,113,415,no,no,0,283.9,98,137.1,91,159,110,11.3,5,2,False,3
4216,MA,19,415,no,yes,29,142.7,94,129.9,60,165.3,65,10,4,0,False,4
4217,NJ,94,415,no,no,0,145.4,92,172.8,103,183.9,43,9.3,3,2,False,4
4218,WY,69,415,no,no,0,211.7,94,236.1,124,252.7,90,7.2,2,4,False,0
4219,VT,90,415,no,no,0,192.6,129,191.6,100,203.1,105,11.4,2,3,False,3
4220,AL,48,408,no,no,0,52,60,132,79,185.8,85,12.3,2,2,False,4
4221,DE,122,415,no,yes,30,237.7,94,154.7,91,223.1,98,9.5,3,1,False,3
4222,WV,123,408,no,yes,31,203.6,108,156.9,112,236.2,114,12,5,1,False,3
4223,IA,81,510,no,no,0,192.4,79,212.7,106,244.8,83,8.3,5,1,False,1
4224,PA,43,408,no,no,0,212.5,88,274.1,145,194.6,52,8.6,6,0,False,6
4225,TN,25,415,no,no,0,114.4,114,201.1,97,238.4,121,11.6,4,3,False,1
4226,NH,170,415,no,no,0,222.8,82,148.2,105,231.1,75,13.3,5,1,False,2
4227,KY,129,415,no,no,0,207.7,75,191.3,116,226.7,98,11.6,6,2,False,2
4228,ME,82,415,no,yes,23,249.4,117,195.8,100,162.2,94,12.3,2,1,False,5
4229,MN,132,510,no,yes,33,157.9,84,163.9,109,215.4,87,11.5,3,3,False,2
4230,NM,42,415,no,no,0,137.9,160,234.9,107,166.6,70,14.3,3,5,True,6
4231,NH,8,415,no,no,0,176,97,234.2,136,193.5,134,8.5,5,1,False,6
4232,TX,145,510,no,no,0,158.8,120,352.1,145,177.6,140,6.2,6,2,False,6
4233,AL,131,415,no,no,0,234,117,209.4,143,258.8,105,9.8,3,1,False,0
4234,WA,105,415,no,no,0,132.3,105,144.5,89,195.5,127,5.4,3,0,False,4
4235,MN,90,408,no,yes,32,276.6,76,138.3,90,279.6,88,6.8,3,3,False,3
4236,NJ,124,415,no,no,0,108.2,92,214.3,83,185.5,155,13.2,11,4,True,4
4237,NH,82,408,no,no,0,156,94,295.6,118,196.9,84,14.3,3,0,False,6
4238,VT,76,408,no,no,0,208.5,124,173,117,221.1,95,9.8,3,0,False,3
4239,NH,98,415,no,no,0,243.4,88,147.1,155,156.4,80,9.7,4,2,False,5
4240,MD,80,510,yes,no,0,275.4,89,186.7,66,201.3,87,9.4,2,0,True,0
4241,LA,57,415,no,no,0,198.1,89,214.2,105,109.5,106,7,3,1,False,5
4242,SC,137,510,no,no,0,109.8,112,223.5,88,247.5,96,17.8,2,1,False,1
4243,AR,87,510,no,no,0,120.5,99,210,81,224.7,141,8.6,2,2,False,1
4244,WV,131,510,no,no,0,256.6,96,225.2,113,190.2,91,11.1,3,1,True,0
4245,KS,158,415,yes,no,0,200,98,205.4,106,323.7,96,8.9,2,0,True,1
4246,AR,116,408,no,no,0,85.8,88,115.8,112,195.9,91,11,2,1,False,4
4247,NH,136,510,no,yes,19,174,96,217.2,126,220.3,97,11.4,3,1,False,2
4248,TX,149,510,no,no,0,221.4,95,198.7,63,106.2,70,10,3,1,False,5
4249,TX,108,415,no,no,0,133.1,52,256.3,103,247.2,118,11.9,3,3,False,1
4250,PA,25,415,no,no,0,195.2,77,193.4,81,231.8,59,12.2,4,2,False,1
4251,ME,104,415,no,no,0,246.4,108,205.5,102,208.1,125,14.1,8,2,False,0
4252,WY,25,408,no,no,0,199.2,80,123.2,84,82.3,77,9.6,4,2,False,5
4253,KY,140,408,no,yes,24,235.4,92,160.9,71,211.9,99,8.9,2,3,False,2
4254,WY,46,510,yes,yes,27,170.9,73,184.7,77,130.8,94,6.1,7,2,False,5
4255,RI,106,415,no,no,0,155.9,90,198,101,189.1,95,8,2,2,False,4
4256,LA,81,415,no,yes,43,102.4,102,225.3,104,182.3,97,7.1,5,2,False,4
4257,HI,33,415,no,no,0,200.5,117,159.9,111,196.2,84,16.3,6,3,False,3
4258,KY,77,415,no,yes,32,192.2,101,165.4,84,230.2,129,8,6,1,False,3
4259,DE,87,415,no,yes,28,202.7,124,248.9,98,184.7,50,14.7,6,1,False,6
4260,SD,72,415,no,yes,38,84.3,116,267.2,127,167.7,75,8.3,6,4,True,6
4261,MS,45,415,no,yes,18,168,127,155.5,76,152.7,127,11.8,5,0,False,5
4262,WI,41,408,yes,yes,31,278.1,86,268.1,103,241.5,77,11.3,4,0,False,0
4263,VT,122,408,no,no,0,128.3,89,237.7,62,166.6,128,11.2,5,1,False,6
4264,MA,92,408,no,yes,21,227.8,107,156.4,70,259.7,72,12.4,3,0,False,3
4265,OR,65,408,yes,no,0,54.8,74,239.8,93,214.4,91,13.4,5,1,True,4
4266,MA,57,415,no,yes,24,140.2,102,170.1,107,143.7,102,14,1,1,False,4
4267,MT,127,408,no,no,0,271.2,110,213.5,80,201.8,102,13.2,4,0,True,0
4268,AK,121,415,no,no,0,180,116,196.4,112,280.3,95,10.1,5,2,False,1
4269,MS,117,415,no,no,0,189.8,122,235.6,94,270.8,120,12.7,2,1,False,1
4270,OR,37,408,no,no,0,257.3,117,134.5,92,306.2,102,8.2,5,3,False,3
4271,VA,162,510,no,no,0,103.3,93,210.6,87,187.2,118,11.4,6,1,False,4
4272,AZ,193,415,no,no,0,208.1,115,178,104,195.9,95,12.4,9,3,False,2
4273,UT,80,415,no,no,0,195.1,65,214,80,124.4,96,9.2,6,2,False,5
4274,WV,176,415,no,no,0,162.6,97,227.8,107,218.8,92,11.3,4,1,False,2
4275,MN,76,415,no,no,0,168.4,74,161,83,147.4,117,8,4,1,False,5
4276,AZ,89,510,no,yes,24,197.8,84,223.2,117,201.7,132,5.7,4,1,False,0
4277,RI,128,510,no,no,0,212.4,118,148.6,108,214.8,98,9.8,5,1,False,3
4278,NM,138,408,no,no,0,63.7,114,212.2,132,247.6,114,8.8,4,0,False,4
4279,HI,90,408,no,no,0,193.8,90,206.6,98,153.3,120,10.1,9,3,False,5
4280,NY,57,510,no,yes,25,144,81,187.2,112,158.6,122,8.5,6,3,False,4
4281,NM,177,408,no,yes,29,189,91,303.1,96,163.6,116,15.7,1,3,False,6
4282,VT,67,408,no,yes,33,127.5,126,296.1,129,200.9,91,13,3,1,False,6
4283,MI,98,415,no,yes,23,168.9,98,226.3,117,165.5,96,14.3,3,0,False,6
4284,IN,140,415,no,no,0,204.7,100,126.8,107,202.8,115,12.1,4,2,False,3
4285,OH,43,510,no,no,0,203.5,125,116.4,92,184.4,118,13.6,5,1,False,3
4286,KY,133,415,no,no,0,226.8,87,127.9,93,160.1,89,9.2,3,0,False,3
4287,NC,166,415,no,yes,26,152.1,114,89.3,67,194.6,111,7.5,6,0,False,2
4288,KY,86,408,no,no,0,139.1,95,146.2,82,186.8,120,11.8,5,2,False,4
4289,WY,117,408,no,no,0,150.5,121,345.1,132,183.9,97,8.3,2,0,False,6
4290,VA,86,415,no,no,0,231.9,73,165.9,123,225.7,86,11.5,3,3,False,3
4291,AL,74,415,no,no,0,207.1,79,182,100,233.7,73,7.4,8,1,False,3
4292,MN,178,510,no,no,0,225.4,104,110.7,90,134.1,109,15.3,5,2,True,2
4293,FL,95,408,no,yes,45,116.4,115,283.7,123,285.2,103,12.8,4,1,False,1
4294,CA,85,415,no,no,0,195.7,104,182.9,121,324.7,110,8.6,9,0,False,1
4295,KY,81,510,no,no,0,79.4,99,144.7,90,204.7,114,9.1,5,0,False,4
4296,AR,41,415,no,no,0,102.9,114,107.9,119,277.6,99,11,4,6,True,1
4297,VT,217,510,no,no,0,99.7,74,183.1,97,220.3,73,14.4,4,0,False,2
4298,MD,79,415,no,no,0,213.4,107,176.2,82,180.1,125,7.9,4,0,False,5
4299,CT,15,415,no,no,0,185.1,103,193.8,148,305.2,79,13.2,6,5,False,1
4300,MI,96,415,no,no,0,166.5,101,78.3,108,221.9,112,11.5,10,3,False,3
4301,PA,140,415,no,no,0,220.1,100,182.2,112,250.3,98,11.6,8,1,False,2
4302,CO,102,415,yes,no,0,78.4,117,214.7,113,119.5,75,7.2,5,0,False,4
4303,CA,67,510,no,no,0,102.8,93,137.8,91,158.9,110,8.9,5,1,False,4
4304,NJ,136,415,yes,yes,22,160.3,115,273.2,88,203.2,89,11.7,2,0,True,6
4305,KY,105,415,no,no,0,181.3,134,136,84,271.2,122,10.3,3,1,False,3
4306,MO,38,510,no,no,0,281.1,113,236.1,82,230.1,60,10.9,3,1,True,0
4307,CA,91,510,no,no,0,172.5,56,276.5,70,180.9,90,6.9,2,3,False,6
4308,CT,110,415,no,no,0,251.3,91,207.2,95,249,70,12.9,2,1,True,0
4309,IL,74,408,no,no,0,141.9,103,201,110,211.2,117,10.9,11,1,False,1
4310,RI,79,415,no,yes,30,148,96,149.6,128,220.3,99,9.7,5,3,False,3
4311,TN,114,415,yes,no,0,200.7,72,271.2,79,188.2,97,13.4,7,2,True,6
4312,WV,44,510,no,no,0,238.3,83,193.7,112,167.7,79,9.4,6,5,False,5
4313,MS,107,415,no,no,0,220.1,103,200.4,94,272.6,147,7.4,5,2,False,0
4314,WI,104,510,no,yes,15,124.7,99,188.3,108,208.6,95,8,3,0,False,4
4315,SC,98,415,no,no,0,147,101,202.5,89,250.8,97,9.2,3,1,False,1
4316,RI,60,408,no,no,0,194.2,107,174,107,89.3,83,11.2,2,2,False,5
4317,AR,138,408,no,yes,33,214.9,91,288.7,97,262.7,64,8.1,2,0,False,0
4318,NM,89,408,no,no,0,269.8,94,227,125,212.2,135,4.7,6,1,True,0
4319,NH,22,408,no,yes,29,151.2,147,203.2,135,296.1,98,11.1,2,2,False,1
4320,NM,69,415,no,no,0,111.3,110,226.8,107,187.6,66,10.2,12,1,False,4
4321,AZ,106,408,no,no,0,273.8,120,149.3,104,193.9,127,11.2,3,0,False,3
4322,TN,104,510,no,no,0,142.6,88,85.4,96,246.4,80,14,4,1,False,3
4323,OK,174,408,no,no,0,178,49,141.5,83,265.1,114,6.2,5,3,False,2
4324,SC,127,510,no,yes,33,180.5,94,241.9,107,225.4,113,7.4,2,1,False,6
4325,WY,2,415,no,yes,27,141.7,125,160.7,136,170.3,81,9.3,2,1,False,4
4326,IN,91,415,no,no,0,289.3,73,179.8,86,186.7,94,6.4,7,1,True,0
4327,CT,34,510,no,yes,26,193.4,91,198.3,94,257.2,94,9.5,5,2,False,1
4328,NY,111,510,no,no,0,184.2,92,215,96,100.1,64,11.3,4,1,False,5
4329,TX,110,415,no,yes,30,144.1,87,229.8,88,174.7,90,12.4,4,2,False,6
4330,IL,65,415,no,no,0,180.3,84,199.9,129,280.1,62,12.1,1,3,False,1
4331,LA,51,510,no,yes,24,179.2,76,253.3,64,196.5,108,15.1,3,1,False,6
