State,Account_Length,Area_Code,Int_l_Plan,VMail_Plan,VMail_Message,Day_Mins,Day_Calls,Eve_Mins,Eve_Calls,Night_Mins,Night_Calls,Intl_Mins,Intl_Calls,CustServ_Calls,Churn_,Scored Labels,Scored Probabilities
ID,24,408,no,yes,29,236.3,105,190.8,114,129,105,7.2,2,3,False,False,0.00370205054059625
MI,52,510,no,no,0,219,100,148.9,110,151.8,129,11.9,8,3,False,False,0.000222329181269743
MO,131,408,no,no,0,109.5,95,332.1,48,258.6,108,6.6,7,1,False,False,0.000756806053686887
MI,91,415,no,no,0,154.4,165,168.3,121,239.9,81,11.7,4,5,True,True,0.999932944774628
VT,101,415,no,no,0,153.8,89,234,89,196.3,77,11.6,2,4,False,False,0.0191062651574612
WV,148,415,no,yes,26,244.9,150,118,138,236,91,15.2,4,2,False,False,0.000485574069898576
WV,159,415,no,no,0,181,107,188.4,114,175.8,41,9.9,4,7,False,False,0.0175009910017252
NC,161,415,no,no,0,322.3,100,230.4,135,241.5,104,7.8,5,2,True,True,0.999999940395355
WI,64,510,no,no,0,154,67,225.8,118,265.3,86,3.5,3,1,False,False,0.000318214879371226
WA,90,415,yes,no,0,148.2,96,220.4,111,134.2,97,9.2,1,4,True,True,0.999999821186066
NM,103,408,no,no,0,107.9,111,166.9,129,208.5,78,9.7,3,1,False,False,0.000164273427799344
AK,36,408,no,yes,30,146.3,128,162.5,80,129.3,109,14.5,6,0,False,False,0.000992581131868064
WV,87,415,no,no,0,58,125,67.5,116,185.9,136,11.5,3,0,False,False,0.000312581250909716
DE,106,415,no,no,0,128.6,83,134,114,210.6,113,11.4,2,0,False,False,0.00111430371180177
NV,105,415,yes,no,0,228.4,100,145.1,108,245.3,140,7.7,7,0,False,False,1.91497383639216E-05
TN,3,510,yes,no,0,161,96,244.9,82,180.8,103,7.7,6,1,False,False,7.99677436589263E-05
ME,33,510,no,yes,16,125.1,56,246.6,140,235.4,109,12.1,2,0,False,False,0.00031317668617703
OH,110,510,no,no,0,175.6,91,236.5,127,194.9,114,9.5,8,0,False,False,0.000382801110390574
VT,105,415,no,no,0,204.6,111,134.4,109,260.8,69,5.7,7,1,False,False,0.000556628860067576
MI,91,408,no,no,0,134.7,116,295.3,98,195.5,121,6.6,5,2,False,False,0.000333912030328065
SD,138,510,no,no,0,127.1,102,247.7,106,207.7,75,5,3,3,False,False,0.00047637042007409
RI,95,408,no,no,0,160,133,215.3,98,188.9,87,9.1,4,0,False,False,0.00715123396366835
NE,123,510,no,no,0,194,118,242,114,146.3,108,12.1,4,1,False,False,0.00324022816494107
NE,89,415,no,yes,29,163.5,80,274.8,136,381.9,147,7.5,5,2,False,False,0.000396559538785368
OR,138,415,yes,yes,28,211.2,117,312.5,98,178,118,10.7,2,3,True,True,0.999953746795654
WY,107,510,no,yes,31,160.3,45,221.5,70,261.6,109,5.6,1,1,False,False,0.0135444458574057
KY,113,415,no,no,0,140.8,107,252.6,87,215.4,136,9.1,4,3,False,False,0.00102025107480586
AL,69,415,no,no,0,183.4,85,237.6,100,228,94,9,5,3,False,False,0.000237177839153446
FL,119,415,no,yes,37,168.2,81,283.3,105,243.8,136,10.7,3,1,False,False,0.00203898060135543
MA,95,415,no,no,0,186.4,85,173.4,100,294.7,73,9.1,5,1,False,False,0.00411637639626861
NJ,38,415,no,no,0,228.3,129,141.9,83,268.6,116,9.7,3,2,False,False,4.14440364693291E-05
DC,98,415,no,no,0,162.5,81,159.2,114,157.2,97,9.7,1,2,False,False,0.000109618034912273
ND,58,408,no,no,0,177.4,107,204.7,104,141.9,123,15,9,3,False,False,9.51970359892584E-05
DE,102,408,no,no,0,245.4,82,260.3,124,195.1,82,10.5,3,3,True,True,0.999434351921082
OH,43,510,no,no,0,203.5,125,116.4,92,184.4,118,13.6,5,1,False,False,0.000214620464248583
NJ,153,510,no,no,0,122.5,145,273.3,103,197.8,71,8,3,2,False,False,0.00136891577858478
DE,60,408,no,no,0,207.3,77,207.9,105,108.2,89,12.9,5,1,False,False,0.000502212846186012
OK,92,510,no,no,0,176.3,85,93.4,125,207.2,107,9.6,1,2,False,False,0.000217393535422161
MN,62,415,no,no,0,248.7,109,220,118,265.7,78,13.2,2,1,True,True,0.998894870281219
CO,105,408,no,no,0,270.9,98,226.2,110,178.8,60,8.8,5,0,True,True,0.999988734722137
AZ,102,510,no,yes,29,158.2,132,250.6,47,219.3,86,15.1,4,1,False,False,0.00157524482347071
MA,126,408,no,yes,24,58.9,125,305.5,90,158.9,73,12.1,6,0,False,False,0.000581708911340684
NJ,66,415,no,yes,16,174.7,92,232.1,105,305.4,98,8.9,2,1,False,False,0.000529340235516429
CT,135,415,yes,no,0,186,107,66,94,213.1,105,12.9,4,1,False,False,0.000863513734657317
AR,94,408,no,no,0,136.2,114,165.1,118,137.9,71,9.6,5,0,False,False,0.000134089947096072
ME,123,408,no,no,0,114.4,91,216.6,123,250.6,102,11,3,0,False,False,0.00188466848339885
NJ,134,510,no,yes,34,247.2,105,225.5,133,186.3,76,6.1,5,2,True,True,0.995424270629883
OR,175,415,no,no,0,185,104,325.8,86,85.4,105,14.6,2,1,False,False,0.00262568122707307
KS,124,510,no,no,0,247.2,84,161.9,130,170.3,73,6.1,6,1,False,False,0.000102764817711432
VA,99,415,no,yes,42,216,125,232.3,104,215.5,100,9.3,4,2,True,True,0.923078954219818
NV,94,510,no,no,0,190.6,108,152.3,95,144.7,97,7.5,5,1,False,False,0.000279850966762751
KY,169,510,no,no,0,276.1,120,123.5,88,261.9,116,11.9,5,1,False,False,0.00662762252613902
VT,157,510,no,no,0,168.6,71,205.1,48,175.8,88,5.9,2,3,False,False,0.000186892357305624
AR,156,510,no,no,0,189.4,114,145.7,96,192.8,121,4.5,13,0,False,False,0.000221988826524466
SD,168,415,no,yes,22,175.9,70,211.7,105,174.5,81,7.3,5,2,False,False,0.000561939494218677
LA,140,415,no,yes,27,176,141,201.3,143,167.9,93,7.1,5,3,False,False,0.00251635280437768
MS,115,415,no,no,0,166.5,111,236.2,98,205.6,92,15.6,2,1,False,False,0.00234080292284489
MI,173,415,yes,yes,18,127.2,89,130.7,114,229.7,115,11.2,5,2,False,False,0.000349511828972027
MA,127,408,yes,no,0,176.9,110,167.9,100,182.2,138,7.7,2,1,True,True,0.999920427799225
VA,158,415,no,no,0,222.8,101,203,128,210.6,106,6.9,2,2,False,False,0.00376011361368001
IA,80,408,no,yes,22,182.8,142,229.3,111,313.8,85,11.3,2,1,False,False,0.000193873362150043
NC,38,408,no,no,0,131.2,98,162.9,97,159,106,8.2,6,2,False,False,0.000219549008761533
UT,89,408,no,no,0,144.2,74,164.7,119,279.2,121,12.1,7,4,True,True,0.999709069728851
AZ,83,415,no,no,0,135.2,76,161,98,129.3,105,9,6,0,False,False,0.000249025470111519
AK,41,415,no,no,0,159.3,66,125.9,75,261.9,76,11.1,5,1,False,False,0.000215650696191005
CA,105,415,no,yes,31,109.6,108,249.3,119,321.2,101,8.3,4,4,True,True,0.999585688114166
CA,185,408,no,no,0,139.6,92,250.2,115,158.1,79,10.8,4,1,False,False,0.00119826593436301
MA,150,408,no,no,0,150.9,92,191,106,223.6,107,8.3,4,5,True,True,0.999400556087494
RI,128,510,no,no,0,212.4,118,148.6,108,214.8,98,9.8,5,1,False,False,0.000768569996580482
IA,105,408,yes,yes,31,172.5,103,113.6,102,261.6,104,10.8,4,2,False,False,0.000114367365313228
NJ,42,408,yes,no,0,180.7,127,174.6,94,165.3,114,12,6,2,False,False,5.09823694301303E-05
VA,128,415,no,no,0,216,111,153.7,115,227,74,12.7,4,1,False,False,0.000358727644197643
MO,22,408,no,yes,14,199.1,100,221.8,103,65.7,91,4.2,1,1,False,False,0.000155266185174696
MD,71,415,no,yes,31,115.4,90,217.4,78,239.9,102,13.1,4,1,False,False,0.000499467190820724
FL,120,415,no,no,0,180,80,224.2,82,265.4,91,4.7,7,3,False,False,0.00055736443027854
NH,67,415,no,yes,40,104.9,65,216.3,93,217.4,128,9.6,9,1,False,False,0.000134450223413296
MT,111,415,no,no,0,226.3,82,178.9,101,181.5,90,8.9,4,0,False,False,0.000375472824089229
MN,134,415,no,no,0,244.1,99,246.9,111,200,133,7.2,2,0,False,False,0.0413889996707439
NY,147,510,no,yes,33,251.5,107,234.1,110,213.4,87,10.4,6,3,False,False,0.00147531228139997
HI,90,408,no,no,0,193.8,90,206.6,98,153.3,120,10.1,9,3,False,False,8.49797725095414E-05
DC,169,415,yes,no,0,57.1,98,199.7,78,274.7,103,6.5,6,3,False,False,0.000464196171378717
LA,91,408,no,no,0,147.2,121,175.2,87,136.3,80,13.3,3,2,False,False,0.00101881369482726
OK,100,415,no,no,0,203.1,96,217,126,180.9,122,13.5,2,3,False,False,0.0003985553921666
LA,81,415,no,yes,36,115.9,120,236.6,95,255,90,11.7,6,3,False,False,0.000724095909390599
OK,91,408,no,yes,31,273,78,215.5,98,104.7,114,9.6,2,1,False,False,0.000118431722512469
TN,127,408,no,yes,22,166,114,174.5,103,244.9,68,10.2,6,1,False,False,0.000764031603466719
AZ,138,415,no,no,0,240.8,104,144.5,92,125.7,98,11.6,1,0,False,False,0.000620906183030456
OH,78,408,no,no,0,193.4,99,116.9,88,243.3,109,9.3,4,2,False,False,0.000543297093827277
WA,100,408,no,no,0,70.8,94,215.6,102,230.8,125,9.5,1,6,True,True,0.999958753585815
VT,42,415,no,no,0,217.2,122,303.2,58,147.3,114,14,4,2,False,False,0.00183060206472874
KY,110,408,no,no,0,244.7,84,106.4,95,194.9,61,10.5,1,2,True,True,0.993982553482056
GA,96,408,no,yes,26,126.5,108,123.8,114,308.5,98,13.1,6,2,False,False,0.000530264398548752
AL,74,415,no,no,0,207.1,79,182,100,233.7,73,7.4,8,1,False,False,0.000352615665178746
AL,25,408,no,no,0,264.9,80,281.2,66,166.1,80,8.4,4,1,True,True,0.999760687351227
CT,56,415,no,no,0,162.3,99,149.1,78,255.5,115,14.8,1,4,True,True,0.999336838722229
KY,172,415,no,no,0,172.5,85,253.1,71,221.6,113,5.9,6,0,False,False,0.0120401391759515
WA,136,408,no,no,0,152.6,97,208.9,85,119.1,99,5,10,1,False,False,0.000289214687654749
AR,89,408,yes,no,0,206.9,134,167.7,105,155.7,86,10.9,4,0,False,False,9.23151819733903E-05
ID,145,415,no,no,0,219,98,176.1,109,166.3,132,6.8,3,2,False,False,0.000554957368876785
MS,140,415,no,no,0,265,100,147.6,89,247.7,94,10.7,3,1,False,False,0.00101101072505116
MI,137,510,no,no,0,206.4,122,128,102,194.5,84,8.8,5,2,False,False,0.000812604383099824
MO,196,415,no,no,0,234,109,249.5,114,173.1,70,9.1,5,2,False,False,0.00144227920100093
ID,74,415,no,no,0,221.1,124,110.8,94,240.1,112,10.6,3,0,False,False,0.000177149195224047
KS,126,408,no,no,0,321.3,99,167.9,93,193.6,106,8,4,1,True,True,0.999931454658508
NV,124,415,no,no,0,234.4,61,179.3,111,285.5,117,10.4,6,3,False,False,0.00656139198690653
VT,75,510,no,no,0,209.4,133,211.5,121,291.2,123,7.2,4,1,False,False,0.000164565775776282
LA,121,408,no,no,0,181.5,121,218.4,98,161.6,103,8.5,5,1,False,False,0.00349434139207006
VT,67,408,no,yes,33,127.5,126,296.1,129,200.9,91,13,3,1,False,False,0.000916976132430136
KY,22,415,no,no,0,222.9,97,172.6,91,187.6,99,10.1,3,1,False,False,0.000914362142793834
KS,70,415,no,no,0,222.8,114,215.9,113,223.5,122,0,0,1,False,False,0.00126442906912416
HI,19,510,no,yes,34,206.4,111,229.7,118,156.7,81,11.8,10,3,False,False,0.000113061832962558
WI,119,415,no,no,0,226.6,126,143.6,107,94.9,123,12.1,5,1,False,False,6.94775080773979E-05
KY,53,510,no,no,0,171.5,75,224.5,111,187.4,84,9.7,6,1,False,False,0.000790391932241619
DC,106,415,no,no,0,147.7,105,215,129,267.2,95,11,3,1,False,False,0.000754905748181045
CA,149,415,no,no,0,152.1,116,164.3,83,142.8,98,7.6,3,0,False,False,0.000700828793924302
NC,106,415,no,yes,25,169.4,105,240.5,108,159.4,114,13.9,5,4,False,False,0.0010703670559451
OK,139,510,no,no,0,148.7,90,204.3,106,144.1,105,9.8,4,2,False,False,0.000492815976031125
MD,119,408,no,no,0,239.1,88,243.5,79,230.9,92,10.9,3,3,True,True,0.994724094867706
TX,201,415,no,no,0,225.9,110,299.1,86,251.3,81,11.2,4,1,True,True,0.999238610267639
NE,112,415,no,no,0,167.6,100,154.5,90,281.4,107,17.3,3,2,False,False,0.000302625878248364
NC,124,415,no,no,0,188.5,77,182,123,218.2,127,6.1,6,1,False,False,0.000443519762484357
WY,33,415,no,no,0,213.9,88,239.8,119,148.7,71,9.8,14,2,False,False,8.83608081494458E-05
TN,33,415,no,yes,35,186.8,124,261,69,317.8,103,15,5,0,False,False,0.000544294191058725
VA,170,510,yes,no,0,259.9,68,245,122,134.4,121,8.4,3,3,False,False,0.00226045562885702
SD,122,415,yes,yes,40,216.4,80,249.7,90,185.9,99,12.7,4,1,False,False,0.000151650281623006
AL,74,408,no,yes,46,277.7,109,270,114,165.3,82,10.4,2,1,False,False,5.15613210154697E-05
WV,57,415,no,no,0,167.1,103,188.4,112,111.4,74,9.1,2,1,False,False,0.000466092344140634
MD,62,408,no,no,0,321.1,105,265.5,122,180.5,72,11.5,2,4,True,True,0.999955356121063
ME,23,510,no,no,0,113.1,74,168.8,95,262.9,126,6.9,2,1,True,True,0.986402988433838
KY,150,415,no,yes,24,195.7,108,208.8,110,177,84,11.7,2,2,False,False,0.0021803688723594
AZ,148,415,no,no,0,168.7,125,208.5,79,184.1,86,6.8,6,2,False,False,0.000648063491098583
DC,59,415,no,yes,26,205.4,68,115,115,214.7,130,9.4,2,5,False,False,0.0441998802125454
MO,179,510,no,no,0,287.3,123,288,114,266,112,10.5,4,0,True,True,1
WI,81,415,no,yes,33,161.6,117,123,90,261.3,101,12.2,5,1,False,False,0.000492991646751761
NE,96,415,no,no,0,180.6,92,190.9,114,295.6,125,10.3,4,1,True,True,0.979146540164948
VT,61,415,no,no,0,217.5,116,258.5,108,210.4,99,8.7,3,1,False,False,0.00744976010173559
ND,120,415,no,no,0,174.1,108,209.6,96,267.5,99,11.6,2,0,False,False,0.00179281330201775
PA,141,510,no,no,0,215.6,113,200.6,81,153.8,107,12.4,6,1,False,False,0.00111726264003664
AK,141,408,no,no,0,83.2,74,190.6,104,150.5,79,10.7,7,1,False,False,0.000462813972262666
NE,37,408,yes,yes,39,149.7,122,211.1,75,114.3,90,9.2,4,1,False,False,0.000103215737908613
OH,123,510,no,no,0,222.4,90,286.3,104,300.8,95,9.9,3,2,True,True,0.996574223041534
MD,68,408,no,no,0,150.4,106,199,131,109.7,103,12.3,3,3,False,False,0.000275029015028849
AR,41,415,no,no,0,102.9,114,107.9,119,277.6,99,11,4,6,True,True,0.999957084655762
MI,37,415,no,no,0,191.4,116,167.4,99,216.5,112,14,5,3,False,False,0.000241597110289149
CO,22,510,no,yes,23,182.1,94,164.6,59,128.8,102,12.7,4,3,False,False,0.000120960256026592
LA,106,408,no,no,0,220.7,120,270.2,95,121.6,113,8.7,5,1,False,False,0.00396483251824975
LA,91,415,no,no,0,190.5,128,205.5,103,130.7,63,13.8,5,0,False,False,0.000659153680317104
DC,128,510,no,yes,41,184.8,76,160.6,86,162,131,9.8,6,2,False,False,0.000555380305740982
IN,100,415,no,yes,32,125.2,123,230.9,101,192,106,12.6,9,3,False,False,0.00161741545889527
MA,83,408,no,no,0,286.6,114,101,138,199.6,146,13.2,4,1,False,False,0.00047204180737026
OH,78,415,no,yes,27,121.9,88,225.4,75,90.8,118,13,4,3,False,False,0.00011481032561278
MD,79,415,no,yes,17,236.7,95,263.5,56,259.6,107,12,4,1,False,False,0.000231550526223145
MA,104,415,no,no,0,285.3,75,130.8,111,181.8,99,10.5,2,2,False,False,0.00857919733971357
OR,98,415,yes,no,0,12.5,67,256.6,90,169.4,88,7.7,9,1,False,False,9.8518343293108E-05
GA,84,408,no,no,0,127.7,81,188.4,84,260,125,4.7,6,1,False,False,0.00102418649476022
DC,70,415,no,no,0,152.8,145,183.6,102,151.8,75,10.5,2,1,False,False,0.000861499982420355
ND,190,415,no,no,0,169.4,102,253.5,113,197.1,93,8.9,5,1,False,False,0.00088267627870664
OK,51,415,no,no,0,86.4,102,202.1,113,113,84,11.9,6,2,False,False,7.62852578191087E-05
MS,126,415,no,no,0,256.5,112,199.5,90,188.3,122,7,5,3,False,False,0.00623830826953053
OK,127,510,no,yes,27,2.6,113,254,102,242.7,156,9.2,5,3,False,False,8.08787954156287E-05
WA,184,408,no,no,0,151.7,93,178.5,77,229.1,111,13.1,8,2,False,False,0.000961065059527755
TX,48,510,no,no,0,198.2,108,181,70,238.9,86,12.1,2,1,False,False,0.00301063805818558
OR,159,408,no,no,0,180.1,103,193.4,148,251.2,109,13.4,5,0,False,False,0.0334740616381168
UT,148,510,no,no,0,203,92,150.9,125,245.5,131,14.6,9,1,False,False,0.000893066928256303
VT,116,415,no,no,0,129.4,84,157.3,89,215.5,77,13.3,3,0,False,False,0.000329266506014392
LA,155,415,no,no,0,203.4,100,190.9,104,196,119,8.9,4,0,True,True,0.954772174358368
NM,122,408,no,yes,23,134.2,85,227.3,132,122.4,96,8.5,2,2,False,False,0.000128654457512312
UT,96,415,no,no,0,125.8,102,244.4,111,167.7,90,9,2,2,False,False,0.000240306369960308
OH,98,408,no,no,0,165,129,202.6,113,172.3,94,12.5,7,1,True,True,0.958602726459503
TN,163,510,no,no,0,277.7,118,115.3,91,170.3,90,10.4,8,0,False,False,0.000164362078066915
OK,82,408,no,no,0,182.3,106,259.9,102,150.5,98,10.9,6,1,False,False,0.000747022684663534
HI,101,415,no,no,0,253.2,89,237.9,114,154.3,85,9.7,7,4,False,False,0.00137425819411874
NY,108,415,no,no,0,154.2,123,112.3,86,246.4,75,15.4,4,4,True,True,0.999934077262878
WY,215,510,no,no,0,83.6,148,120.9,91,226.6,110,10.7,9,0,False,False,0.000880145409610122
SD,39,408,no,no,0,179,88,148.2,124,146.8,116,8.8,4,2,False,False,7.85839220043272E-05
MD,121,510,no,no,0,190.7,103,183.5,117,220.8,103,9.8,4,3,False,False,0.00060044601559639
NE,63,510,no,no,0,81.7,105,203,66,181.2,109,12.9,3,2,False,False,0.000704993784893304
NE,112,415,yes,no,0,195.7,123,141.9,124,136.4,72,7.9,6,1,False,False,5.54738944629207E-05
AK,146,415,no,no,0,195.9,86,228.6,82,303.5,94,12.2,4,3,False,False,0.000632238108664751
ID,68,415,no,no,0,186.5,108,190.2,107,187.8,103,11,5,1,False,False,0.00118542683776468
RI,74,415,no,no,0,187.7,127,163.4,148,196,94,9.1,5,0,False,False,0.000235279178014025
WA,105,415,no,no,0,132.3,105,144.5,89,195.5,127,5.4,3,0,False,False,0.000241341476794332
SC,78,415,no,yes,21,160.6,85,223.1,79,124,92,9.5,1,2,False,False,0.000259938620729372
LA,108,510,no,yes,30,276.6,99,220.1,113,177.9,95,9.8,6,2,False,False,0.000440827163401991
WI,54,415,no,no,0,116.8,119,123.1,123,217.5,101,12,2,1,False,False,0.000121062621474266
CT,22,408,no,no,0,207.7,116,210.6,99,238.2,88,9.6,5,0,False,False,0.000781305250711739
PA,92,510,no,no,0,185.9,111,216.8,93,231,58,8.5,2,1,False,False,0.000400067307054996
CT,25,510,no,no,0,144.1,111,224.8,89,132.9,110,13.6,3,4,True,True,0.999355852603912
NV,107,510,yes,no,0,234.1,91,163.1,105,282.5,100,10,3,1,False,False,4.99130255775526E-05
PA,141,510,no,no,0,146.5,121,169.9,125,238.8,112,8.2,5,0,False,False,0.000366444699466228
MA,40,408,no,yes,31,224.7,69,134.5,81,120.3,104,7.5,5,1,True,True,0.976832985877991
NH,117,510,yes,no,0,54.2,100,303.2,84,171.8,84,8.6,2,1,True,True,0.999950230121613
WV,139,415,no,no,0,271.6,130,156,131,136.3,108,11.6,9,2,False,False,0.000320560822729021
WY,32,408,no,no,0,171.2,82,185.6,102,203.3,64,10.2,7,1,False,False,0.000283744127955288
CT,33,510,no,no,0,182.5,65,232.1,96,149.2,82,7.5,2,2,False,False,0.000204890238819644
RI,176,415,no,no,0,250.9,108,171.4,100,148.6,85,9.6,6,2,False,False,0.000159073344548233
WV,113,415,no,no,0,61.2,111,92.3,88,197.4,114,13.7,3,5,True,True,0.999985933303833
NM,90,415,no,no,0,167.5,96,139.1,104,138.4,87,13,1,1,False,False,0.000272854958893731
TX,150,408,no,yes,24,212.4,157,168.7,91,199.4,112,9.7,1,2,False,False,0.000649173744022846
NJ,111,510,no,no,0,176.9,128,102.8,56,213.7,84,10.5,2,4,True,True,0.998055398464203
DE,12,415,no,no,0,206.1,105,246.6,104,254.6,83,12.1,7,2,False,False,0.00262411497533321
VT,57,415,no,no,0,166.4,114,76.8,119,260.1,77,10.9,3,3,False,False,0.000360883452231064
NC,92,408,no,no,0,192.1,87,193,122,133.4,79,10.7,2,1,False,False,0.000642623810563236
MA,77,408,no,yes,17,204.9,84,201,102,219.7,97,11.3,5,0,False,False,0.000392387737520039
IL,65,510,no,no,0,192,89,139.5,88,187.4,102,5.5,4,2,False,False,0.000142997683724388
HI,137,510,no,yes,20,268.5,91,128.8,121,146.4,98,12.7,6,1,False,False,8.39963249745779E-05
SD,114,415,no,yes,25,129,77,290,110,177.1,110,11.6,5,1,False,False,0.00126806669868529
OH,136,408,yes,no,0,183.4,103,141.9,113,200.4,122,10.4,9,2,False,False,0.000110805965960026
VA,176,415,no,no,0,216.7,91,233.9,104,231.1,110,9,4,1,False,False,0.000787355529610068
VA,90,415,no,no,0,102,118,113.3,134,188.6,105,11.4,3,2,False,False,0.000274103978881612
IL,68,415,no,no,0,134.6,73,206.8,117,138.4,104,9.4,2,2,False,False,0.00011106191232102
MI,110,510,no,no,0,18.9,92,258.4,81,109.6,74,14.8,4,1,False,False,0.00018261990044266
NJ,119,408,no,no,0,287.1,83,218.4,124,151.5,42,11,4,1,True,True,0.999597668647766
MT,58,510,no,yes,29,240.4,80,118.9,91,164.2,108,11.2,3,1,False,False,5.89318115089554E-05
OR,161,415,no,no,0,178.1,109,146.5,86,137.6,78,8.5,2,1,False,False,0.000507557881064713
CT,64,415,yes,no,0,225.3,134,108.2,87,139.6,132,17.3,9,1,True,True,0.999999821186066
MI,108,510,yes,no,0,86.1,97,227.9,101,225.8,102,9.1,3,3,False,False,8.84526307345368E-05
MO,101,415,yes,no,0,133.5,51,219.6,96,210,74,11.7,4,1,False,False,0.000190336315426975
GA,58,510,no,no,0,243.1,105,231.4,108,180.9,120,7.8,4,2,False,False,0.00966589245945215
MD,70,408,no,no,0,170.2,98,155.2,102,228.6,76,15,2,1,False,False,0.000300459301797673
HI,118,415,no,no,0,253.2,122,201,78,195.3,108,9.7,7,2,False,False,0.00379803264513612
MT,83,415,no,no,0,188.3,70,243.8,88,213.7,79,10.3,6,0,False,False,0.000131200213218108
NM,77,408,yes,no,0,192.7,82,198,91,204.2,95,9,6,1,False,False,0.000123107514809817
RI,131,415,no,no,0,112.8,133,199.4,116,142.7,105,10.1,5,0,False,False,0.00676359469071031
CT,94,415,no,no,0,206.1,49,224.6,115,256.7,74,13,1,1,False,False,0.000586363254114985
CA,75,510,no,yes,38,163.6,132,146.7,113,345.8,115,13.1,3,3,False,False,0.00347556988708675
WY,42,408,no,no,0,146.3,84,255.9,113,45,117,8,12,1,False,False,0.000122738580103032
MO,168,415,no,yes,42,97.4,57,203.6,98,173.9,124,11.4,2,2,False,False,0.00161651184316725
AR,130,415,no,no,0,182.1,136,204.2,99,355.1,135,12,7,2,False,False,0.00141912698745728
MN,94,415,no,no,0,181.5,98,199.9,88,287.7,114,6.6,5,1,False,False,0.000229225508519448
UT,4,510,yes,no,0,145.3,89,303.8,93,206.1,82,8.9,4,0,False,False,0.00441851234063506
FL,161,415,yes,no,0,156.1,114,180.3,63,179.6,115,11.1,9,2,False,False,0.000710569089278579
GA,69,408,no,no,0,215.9,122,270.3,114,301.8,129,6.1,5,4,True,True,0.997254848480225
NJ,45,510,no,no,0,155.7,110,260.3,103,192.2,98,11,1,1,False,False,0.00104751752223819
NC,76,510,no,no,0,165.7,94,257.4,80,170.8,114,10,4,1,False,False,0.00116338359657675
TN,148,415,no,yes,36,77.6,141,207,60,255.7,115,10.9,2,1,False,False,0.000109190557850525
HI,105,415,no,no,0,281.3,124,301.5,96,202.8,109,8.7,3,0,True,True,0.999998807907104
AR,74,415,no,no,0,201.4,112,109.6,71,200.2,135,10.7,2,1,False,False,0.00192446133587509
ID,92,415,no,yes,31,172.3,116,266.2,91,228.2,90,11.8,5,1,False,False,0.00103205197956413
WA,171,408,no,no,0,270.5,69,230,112,136,111,9.6,5,1,True,True,0.998910248279572
WI,62,415,no,no,0,281,66,160.6,108,77.9,74,0,0,1,False,False,0.000293078541290015
DC,123,408,no,yes,28,124.7,105,250.4,78,216.4,128,7.8,8,1,False,False,0.000999270472675562
AK,36,415,yes,yes,19,171.9,96,198.4,111,321.7,76,10.5,1,1,True,True,0.99948263168335
MI,130,415,no,no,0,143.8,76,274.8,103,194.7,105,12.3,1,0,False,False,0.00270078959874809
MN,46,408,no,no,0,156.4,105,185.5,98,226.7,96,11.8,3,1,False,False,0.000544713984709233
OR,117,415,no,yes,38,259.3,94,245.6,71,269.3,125,9.2,1,3,False,False,0.00200135610066354
HI,57,415,no,no,0,214,100,209.9,80,105.1,112,11.3,1,0,False,False,0.000174407105077989
AZ,132,408,yes,yes,21,223.4,89,193.2,105,226.2,85,7.7,5,3,False,False,0.000445481040515006
